train_size0,train_size1,train_size2,test_size0,test_size1,test_size2,train_imb0,train_imb1,train_imb2,test_imb0,test_imb1,test_imb2
4205,3516,4259,1785,2474,1731,0.468489893,0.479806598,0.456210378,0.464985994,0.449878739,0.495089544
5064,4345,5081,2181,2900,2164,0.215837283,0.213578826,0.222200354,0.220999541,0.223103448,0.206099815
6125,5270,6133,2639,3494,2631,0.091918367,0.100948767,0.0940812,0.103448276,0.087006297,0.098441657
9075,7849,9348,4061,5287,3788,0.002975207,0.002293286,0.002460419,0.001723713,0.003026291,0.002903907
6626,6092,6652,3059,3593,3033,0.15197706,0.14986868,0.151533373,0.149395227,0.153353743,0.150346192
4869,4267,4928,2163,2765,2104,0.501745738,0.540192172,0.496347403,0.533518262,0.467269439,0.547053232
6976,6666,6976,3333,3643,3333,0.046588303,0.04170417,0.038847477,0.03360336,0.043645347,0.04980498
5930,5268,5842,2590,3252,2678,0.749241147,0.770690964,0.74820267,0.76988417,0.730934809,0.771471247
4182,3804,4450,2036,2414,1768,0.429459589,0.43980021,0.446067416,0.457269155,0.436619718,0.419683258
5814,5125,5891,2601,3290,2524,0.061059512,0.065365854,0.061449669,0.065743945,0.058054711,0.064976228
7347,6772,7521,3473,4048,3299,0.94079216,0.938718252,0.94256083,0.940685286,0.94416996,0.936647469
6559,6053,6410,2952,3458,3101,0.394877268,0.416157277,0.387363495,0.408536585,0.369288606,0.423411803
5163,4433,5174,2222,2952,2211,0.312608948,0.302278367,0.310398145,0.299729973,0.318428184,0.304839439
2697,2481,2682,1233,1449,1248,0.734519837,0.74566707,0.722967934,0.733171127,0.714285714,0.758012821
8937,8093,8728,3942,4786,4151,0.004028197,0.003336216,0.004468378,0.003805175,0.005014626,0.00289087
7187,6716,7189,3359,3830,3357,0.053708084,0.05077427,0.053275838,0.050312593,0.055874674,0.051236223
6575,6378,7023,3413,3610,2965,0.562889734,0.574631546,0.566139826,0.577204805,0.55567867,0.571669477
8717,8220,8763,4133,4630,4087,0.043363543,0.041484185,0.038000685,0.035809339,0.039956803,0.047222902
7720,7240,7624,3572,4052,3668,0.06865285,0.061464088,0.065188877,0.057670773,0.071816387,0.065158124
8618,8059,8661,4051,4610,4008,0.071942446,0.063531456,0.066735943,0.058010368,0.074403471,0.069111776
9318,8785,9317,4392,4925,4393,0.068469629,0.061126921,0.060641838,0.052823315,0.067614213,0.069428636
7089,6317,7082,3155,3927,3162,0.245309635,0.239512427,0.242304434,0.236133122,0.247262541,0.24288425
8899,8391,8974,4233,4741,4158,0.052702551,0.048146824,0.047804769,0.042995511,0.052098713,0.053391053
8739,8264,8713,4119,4594,4145,0.052179883,0.050338819,0.049351544,0.047341588,0.051153679,0.05331725
9154,8866,10242,4977,5265,3889,0.209198165,0.194789082,0.197227104,0.184046614,0.20968661,0.208536899
6097,5263,6192,2679,3513,2584,0.381335083,0.391221737,0.391795866,0.403135498,0.383148306,0.378869969
4457,4014,4699,2128,2571,1886,0.287188692,0.317887394,0.316237497,0.348214286,0.289770517,0.283669141
8839,8447,9832,4720,5112,3727,0.356262021,0.341896531,0.348352319,0.335169492,0.360524257,0.350415884
8686,7954,8720,3994,4726,3960,0.565968225,0.565250189,0.560550459,0.559339009,0.56157427,0.571212121
3795,3453,3862,1760,2102,1693,0.577338603,0.605560382,0.587778353,0.616477273,0.563748811,0.594211459
8704,7495,8569,3680,4889,3815,0.840303309,0.825216811,0.836386976,0.820380435,0.848435263,0.829882045
9113,8752,10213,4926,5287,3826,0.463623395,0.441841865,0.440223245,0.42001624,0.459050501,0.469942499
9141,8609,9156,4312,4844,4297,0.055354994,0.051225462,0.051660114,0.047309833,0.055532618,0.055154759
8905,7988,8749,3916,4833,4072,0.383267827,0.401727591,0.377871757,0.396067416,0.363128492,0.407170923
6623,5970,6809,3078,3731,2892,0.526498566,0.518760469,0.527537083,0.52014295,0.533637095,0.517289073
9030,8631,10003,4802,5201,3829,0.43765227,0.484880083,0.459362191,0.502707205,0.419342434,0.462522852
9502,8929,9505,4466,5039,4463,0.055251526,0.051517527,0.050604945,0.046574116,0.054177416,0.056464262
10863,9827,10952,4958,5994,4869,0.014544785,0.013941182,0.013604821,0.012908431,0.014180848,0.014992812
8713,8315,9584,4593,4991,3722,0.418569953,0.402525556,0.42278798,0.408447638,0.435984773,0.395217625
9333,8094,9241,4001,5240,4093,0.051858995,0.051890289,0.052808138,0.052986753,0.052671756,0.050818471
10625,9184,10491,4525,5966,4659,0.832282353,0.819250871,0.826708607,0.812596685,0.837412001,0.825713672
11006,9706,11146,4923,6223,4783,0.236325641,0.27014218,0.24214965,0.276254316,0.215169532,0.263851139
10573,9432,10727,4793,5934,4639,0.757306346,0.754028838,0.756875175,0.753598999,0.759521402,0.754472947
12513,10896,12921,5652,7269,5244,0.381363382,0.382709251,0.375667518,0.376150035,0.375292337,0.389778795
8897,8235,9112,4225,4887,4010,0.501180173,0.508318154,0.498353819,0.505088757,0.492531205,0.511720698
15605,13829,15466,6845,8621,6984,0.754886254,0.744667004,0.752618647,0.742001461,0.761048602,0.747279496
12212,10966,12088,5421,6667,5545,0.561988208,0.566751778,0.552117803,0.555801513,0.549122544,0.577457169
17943,15659,18014,7865,10149,7794,0.043248063,0.046426975,0.042800044,0.045899555,0.040398069,0.046959199
18531,18139,18592,9100,9492,9039,0.052884356,0.054743922,0.048354131,0.05010989,0.046670881,0.059409227
16575,16361,16690,8238,8452,8123,0.048325792,0.050119186,0.045476333,0.047220199,0.043776621,0.053059215
18579,18239,18660,9160,9500,9079,0.0562463,0.056088601,0.052411576,0.052183406,0.052631579,0.060028638
16931,14657,16644,7185,9459,7472,0.261827417,0.267653681,0.2703677,0.277661795,0.264827149,0.258029979
14869,12851,14972,6477,8495,6374,0.228999933,0.240915104,0.227023778,0.238536359,0.218246027,0.243332287
18603,16163,18366,7963,10403,8200,0.019029189,0.019798305,0.018403572,0.019088283,0.017879458,0.020487805
13797,12816,14033,6526,7507,6290,0.544611147,0.553604869,0.542079384,0.550720196,0.534567737,0.556597774
18271,17890,18287,8953,9334,8937,0.063926441,0.064281722,0.06058949,0.06087345,0.06031712,0.067696095
17485,17067,17516,8549,8967,8518,0.056162425,0.058592606,0.052523407,0.054860218,0.050295528,0.062338577
16963,14881,16828,7373,9455,7508,0.64493309,0.63759156,0.64368909,0.636104706,0.649603384,0.639051678
10708,9361,10675,4664,6011,4697,0.53978334,0.530926183,0.53676815,0.527444254,0.544002662,0.534383649
18080,15321,18009,7625,10384,7696,0.975774336,0.97585014,0.974012994,0.973770492,0.974191063,0.977910603
17420,17017,17495,8546,8949,8471,0.052123995,0.054474937,0.05138611,0.053709338,0.049167505,0.055247314
18830,18434,18878,9241,9637,9193,0.051088688,0.049311056,0.046032419,0.044151066,0.047836464,0.054497988
18245,17918,18347,9010,9337,8908,0.049438202,0.051400826,0.048127759,0.050055494,0.046267538,0.052761563
17495,15128,17401,7517,9884,7611,0.244069734,0.25713908,0.246882363,0.260476254,0.236543909,0.253843122
17785,15626,17957,7899,10058,7727,0.110936182,0.11077691,0.107924486,0.107355361,0.108371446,0.114274621
17185,15995,17692,8251,9441,7744,0.454000582,0.464270084,0.462129776,0.472669979,0.452918123,0.455320248
18752,18357,18823,9214,9609,9143,0.080418089,0.082638775,0.077830314,0.079986976,0.075762306,0.085311167
23292,22558,23316,11291,12025,11267,0.046410785,0.045394095,0.041988334,0.040828979,0.043076923,0.049968936
16071,14684,16023,7318,8705,7366,0.1766536,0.177472078,0.178431005,0.179420607,0.177599081,0.175536248
18628,18296,18664,9166,9498,9130,0.064097058,0.065642763,0.060062152,0.061531748,0.058643925,0.069769989
15733,14054,15853,7087,8766,6967,0.545159855,0.548242493,0.542988709,0.545788063,0.54072553,0.550739199
20562,18212,20226,8938,11288,9274,0.023392666,0.027070064,0.024720657,0.028641754,0.021615875,0.025555316
11049,9566,11077,4797,6280,4769,0.163091683,0.172694961,0.168818272,0.179278716,0.160828025,0.166072552
24052,23244,24060,11626,12434,11618,0.054590055,0.055110996,0.051288446,0.051694478,0.050908798,0.058529867
23642,23004,23722,11542,12180,11462,0.054225531,0.053295079,0.050501644,0.049471495,0.051477833,0.05714535
19391,16930,19441,8490,10951,8440,0.295962044,0.296633196,0.294892238,0.29540636,0.294493654,0.297867299
24539,23583,24516,11780,12736,11803,0.071559558,0.072001018,0.0680372,0.068336163,0.067760678,0.075658731
24198,23244,24238,11642,12596,11602,0.048309778,0.05033557,0.047074841,0.049046556,0.045252461,0.051629029
22171,21535,22326,10845,11481,10690,0.097289252,0.097376364,0.0942399,0.094236976,0.094242662,0.100561272
26135,25312,26147,12662,13485,12650,0.038377654,0.039388432,0.035338662,0.036250197,0.034482759,0.042529644
25548,24746,25620,12409,13211,12337,0.039142007,0.03960236,0.035675254,0.036022242,0.03534933,0.043203372
25316,24401,25295,12190,13105,12211,0.065097172,0.064136716,0.062660605,0.061607875,0.063639832,0.066661207
24499,23714,24571,11893,12678,11821,0.08988122,0.088597453,0.08689105,0.085512486,0.088184256,0.09170121
25209,24324,25221,12168,13053,12156,0.051291206,0.050115113,0.046945006,0.04561144,0.048188156,0.054623231
24888,24027,24881,12010,12871,12017,0.048336548,0.047238523,0.044290824,0.04304746,0.045451014,0.051427145
24983,24159,25072,12124,12948,12035,0.054477044,0.053272073,0.049377792,0.048003959,0.050664195,0.058579144
26489,25494,26515,12760,13755,12734,0.05390917,0.051973013,0.049141995,0.047021944,0.051108688,0.056934192
26245,25380,26345,12740,13605,12640,0.030215279,0.032348306,0.02953122,0.031632653,0.027563396,0.03306962
26204,25349,26295,12720,13575,12629,0.052282094,0.052585901,0.049781327,0.05,0.049576427,0.055190435
25238,24441,25265,12234,13031,12207,0.055273793,0.053189313,0.050227588,0.047981036,0.052336735,0.05840911
25260,24412,25354,12253,13101,12159,0.040617577,0.041536949,0.03739055,0.038194728,0.036638425,0.044905009
25628,24918,25754,12522,13232,12396,0.037810208,0.038646761,0.036266211,0.037054784,0.035519952,0.040254921
26407,25505,26450,12774,13676,12731,0.031809747,0.033013135,0.029565217,0.030687334,0.02851711,0.035346791
25217,24446,25275,12252,13023,12194,0.05337669,0.052114865,0.049376855,0.047992165,0.050679567,0.056257176
26763,25788,26795,12910,13885,12878,0.041736726,0.041414611,0.037880202,0.037412858,0.038314728,0.045426308
25822,24904,25794,12438,13356,12466,0.088838975,0.090346932,0.088470187,0.089966233,0.087076969,0.090726777
26300,25322,26324,12673,13651,12649,0.047034221,0.047429113,0.044142228,0.044425156,0.043879569,0.05043877
26506,25524,26504,12761,13743,12763,0.055270505,0.053479079,0.051916692,0.049996082,0.053700065,0.056961529
26573,25768,26645,12920,13725,12848,0.047830505,0.0476172,0.044436104,0.044117647,0.044735883,0.051136364
26377,25547,26462,12816,13646,12731,0.034575577,0.035581477,0.032763963,0.033707865,0.031877473,0.037467599
26706,25767,26775,12918,13857,12849,0.076462218,0.07703652,0.075704949,0.076250194,0.075196652,0.077827068
25062,24219,25115,12136,12979,12083,0.070026335,0.070564433,0.069122039,0.069627554,0.068649357,0.071505421
26636,25679,26735,12889,13846,12790,0.033863944,0.035125978,0.032017954,0.03320661,0.030911455,0.037060203
27051,26131,27168,13124,14044,13007,0.052937045,0.051701045,0.048917845,0.04754648,0.050199373,0.055892981
26207,25290,26277,12680,13597,12610,0.059793185,0.059905101,0.057236366,0.057255521,0.057218504,0.062569389
12604,11397,12817,5805,7012,5592,0.586559822,0.584803018,0.587032847,0.58535745,0.588419852,0.584227468
26623,25672,26701,12875,13826,12797,0.045975285,0.045964475,0.043369162,0.043262136,0.043468827,0.048683285
26770,25813,26853,12948,13905,12865,0.050354875,0.048580173,0.045209101,0.043249923,0.047033441,0.053944812
26673,25811,26764,12951,13813,12860,0.050200577,0.048855139,0.046629801,0.045170257,0.047998263,0.052566096
18782,16384,18670,8136,10534,8248,0.024118837,0.024963379,0.025709695,0.026794494,0.024871844,0.023157129
26491,25662,26571,12871,13700,12791,0.051866672,0.052217286,0.04764593,0.047859529,0.047445255,0.056602298
27285,26286,27347,13174,14173,13112,0.048231629,0.0471734,0.045196914,0.044026112,0.04628519,0.05033557
27118,26123,27157,13081,14076,13042,0.05051995,0.048998966,0.045218544,0.043498204,0.046817278,0.054516179
26459,25556,26569,12833,13736,12723,0.071620243,0.07168571,0.069140728,0.069118678,0.069161328,0.074274935
26916,25923,26889,12948,13941,12975,0.039270322,0.040195965,0.03663208,0.037457522,0.035865433,0.042928709
26821,25872,26797,12924,13873,12948,0.049923567,0.04978355,0.047803859,0.047585887,0.04800692,0.051977139
27036,26045,27089,13049,14040,12996,0.050007398,0.052486082,0.049429658,0.05188137,0.047150997,0.053093259
26771,25914,26935,13039,13896,12875,0.050950656,0.050204523,0.048449972,0.047626352,0.049222798,0.052815534
27050,26122,27040,13056,13984,13066,0.050092421,0.048885996,0.04637574,0.045036765,0.047625858,0.052732282
26907,25964,26917,12987,13930,12977,0.04864905,0.04914497,0.04603039,0.046431046,0.045656856,0.051860985
27197,26229,27288,13160,14128,13069,0.050336434,0.050707232,0.047017004,0.047264438,0.046786523,0.054174
26867,25849,26864,12923,13941,12926,0.050396397,0.052767999,0.048764145,0.051071733,0.046625063,0.054463871
29605,24635,29692,12361,17331,12274,0.007127174,0.008118531,0.006904217,0.007847262,0.006231608,0.008391722
20377,18173,20504,9150,11354,9023,0.71801541,0.718098278,0.719518143,0.719781421,0.719305971,0.716391444
40658,35175,41513,18015,23498,17160,0.006394805,0.007988628,0.007347096,0.009048016,0.006043067,0.006876457
26863,25958,26921,13008,13913,12950,0.060715482,0.060020032,0.058578805,0.057810578,0.05929706,0.062239382
27205,26283,27292,13185,14107,13098,0.057305642,0.057489632,0.055913821,0.05604854,0.055787907,0.058940296
26894,25890,26900,12948,13952,12942,0.048375102,0.047856315,0.044535316,0.043867779,0.045154817,0.051846701
34759,30869,34662,15386,19276,15483,0.980638108,0.981632058,0.980901275,0.981931626,0.980078855,0.981334367
31970,27223,32309,13781,18528,13442,0.384329058,0.385776733,0.380729828,0.381539801,0.380127375,0.390120518
29011,25947,29284,13110,16174,12837,0.729447451,0.730797395,0.732755088,0.734477498,0.731358971,0.727039028
39867,35585,40748,18233,22515,17352,0.050844056,0.055529015,0.05126632,0.055887676,0.047523873,0.055152144
34912,31219,35863,16085,19778,15134,0.339396196,0.334027355,0.337590274,0.332172832,0.341996157,0.335998414
44241,38983,44260,19501,24759,19482,0.992020976,0.991380858,0.992114776,0.991487616,0.992608748,0.991273997
26784,22678,26846,11370,15476,11308,0.94369773,0.941661522,0.943567012,0.941512753,0.945076247,0.941811107
58037,50309,58128,25200,32928,25109,0.267467305,0.269136735,0.265225021,0.266547619,0.264212828,0.271735234
44528,38751,44553,19388,25165,19363,0.278678584,0.284999097,0.279913811,0.286414277,0.274905623,0.28358209
54854,46937,54541,23312,31229,23625,0.027181245,0.027952362,0.027043875,0.027796843,0.026481796,0.02810582
61037,51321,61022,25653,35369,25668,0.045365926,0.049336529,0.043213923,0.046778155,0.040628799,0.051893408
